text	label
Đang cày rank thì bị đơ màn hình cảm ứng, cay ngang, mún toang cái máy ln á zì zậy trời.	other
Đang cày rank thì bị mất âm thanh, cay ngang, mún toang cái máy ln á zì zậy trời.	other
Ngi ta đồn dạo này giá vàng 9999 lên đỉnh chóp, có nên đu đỉnh kh 500 anh em?	other
Ngi ta đồn dạo này giá đô la lên đỉnh chóp, có nên đu đỉnh kh 500 anh em?	other
Ngi ta đồn dạo này giá cổ phiếu lên đỉnh chóp, có nên đu đỉnh kh 500 anh em?	other
Ngi ta đồn dạo này giá đất nền lên đỉnh chóp, có nên đu đỉnh kh 500 anh em?	other
Ngi ta đồn dạo này giá sổ tiết kiệm lên đỉnh chóp, có nên đu đỉnh kh 500 anh em?	other
Ngi ta đồn dạo này giá bitcoin lên đỉnh chóp, có nên đu đỉnh kh 500 anh em?	other
Ngi ta đồn dạo này giá trái phiếu lên đỉnh chóp, có nên đu đỉnh kh 500 anh em?	other
Giời hanh heo thế này tôi lại bị đau buốt chân răng. Thầy nó nhà tôi bảo phải uống trà gừng phỏng? Có đáng ngại lắm không hẵng?	healthcare_consultant
Giời hanh heo thế này tôi lại bị chảy máu cam. Thầy nó nhà tôi bảo phải uống nước sâm phỏng? Có đáng ngại lắm không hẵng?	healthcare_consultant
Giời hanh heo thế này tôi lại bị tức ngực khó thở. Thầy nó nhà tôi bảo phải uống thuốc an thần phỏng? Có đáng ngại lắm không hẵng?	healthcare_consultant
Giời hanh heo thế này tôi lại bị rụng tóc từng mảng. Thầy nó nhà tôi bảo phải uống thuốc hạ sốt phỏng? Có đáng ngại lắm không hẵng?	healthcare_consultant
Giời hanh heo thế này tôi lại bị ợ chua liên tục. Thầy nó nhà tôi bảo phải uống thuốc mỡ phỏng? Có đáng ngại lắm không hẵng?	healthcare_consultant
Tôi già cả rồi, dạo này lại sinh ra chứng ngứa rát cổ họng. Không biết dùng thuốc giảm đau có chữa dứt điểm được không giời?	healthcare_consultant
Tôi già cả rồi, dạo này lại sinh ra chứng ù tai. Không biết dùng thuốc kháng sinh có chữa dứt điểm được không giời?	healthcare_consultant
Tôi già cả rồi, dạo này lại sinh ra chứng sưng tấy ngón chân. Không biết dùng paracetamol có chữa dứt điểm được không giời?	healthcare_consultant
Tôi già cả rồi, dạo này lại sinh ra chứng hoa mắt chóng mặt. Không biết dùng thuốc nam có chữa dứt điểm được không giời?	healthcare_consultant
Tôi già cả rồi, dạo này lại sinh ra chứng lạnh toát chân tay. Không biết dùng thuốc bắc có chữa dứt điểm được không giời?	healthcare_consultant
Chả hiểu sao sáng dậy tôi cứ bị mất ngủ trắng đêm, khó chịu lắm. Liệu có phải bệnh nặng không bác sĩ hẵng trả lời tôi.	healthcare_consultant
Chả hiểu sao sáng dậy tôi cứ bị đau nửa đầu, khó chịu lắm. Liệu có phải bệnh nặng không bác sĩ hẵng trả lời tôi.	healthcare_consultant
Tôi uống vitamin C mấy ngày rồi mà cái chứng đau đầu nhức bưng bưng nó vẫn không dứt. Có nên đổi thuốc khác không phỏng bác sĩ?	healthcare_consultant
Tôi uống thuốc dạ dày chữ Y mấy ngày rồi mà cái chứng đau quặn dạ dày nó vẫn không dứt. Có nên đổi thuốc khác không phỏng bác sĩ?	healthcare_consultant
Bác sĩ mẫn cán tư vấn giúp tôi, người lớn tuổi bị ho sặc sụa thì xoa bóp bằng thuốc bôi ngoài da có đỡ không hẵng?	healthcare_consultant
Bác sĩ mẫn cán tư vấn giúp tôi, người lớn tuổi bị mỏi nhừ cơ khớp thì xoa bóp bằng siro ho có đỡ không hẵng?	healthcare_consultant
Giời ạ, cứ về đêm là cái lưng lại chóng mặt lảo đảo. Có loại nước sâm nào dùng tốt không nhé?	healthcare_consultant
Giời ạ, cứ về đêm là cái lưng lại nổi mề đay khắp người. Có loại trà gừng nào dùng tốt không nhé?	healthcare_consultant
Thầy nó cho tôi hỏi, từ bến xe Mỹ Đình mà muốn lên Bệnh viện K thì bắt tuyến xe nào nhỉ? Viện đó có mẫn cán chăm sóc người già không nhé?	healthcare_center_search
Thầy nó cho tôi hỏi, từ quận Hoàn Kiếm mà muốn lên Bệnh viện Mắt thì bắt tuyến xe nào nhỉ? Viện đó có mẫn cán chăm sóc người già không nhé?	healthcare_center_search
Cậu chỉ giúp tôi đường đến phòng khám tiêu hóa ở Bệnh viện Phụ Sản với. Đi từ ngã tư Thủ Đức thì mất bao lâu phỏng?	healthcare_center_search
Cậu chỉ giúp tôi đường đến phòng khám thần kinh ở Trung tâm y tế dự phòng với. Đi từ bến xe Miền Đông thì mất bao lâu phỏng?	healthcare_center_search
Tôi muốn hỏi Bệnh viện Da liễu có làm việc cuối tuần không nhé? Tôi định lên đó khám bệnh già.	healthcare_center_search
Tôi muốn hỏi Bệnh viện Ung Bướu có làm việc cuối tuần không nhé? Tôi định lên đó khám bệnh già.	healthcare_center_search
Ở quanh quận Gò Vấp có phòng khám nào uy tín không phỏng? Tôi già rồi đi xa ngại giời nắng nôi.	healthcare_center_search
Ở quanh quận Bình Chánh có phòng khám nào uy tín không phỏng? Tôi già rồi đi xa ngại giời nắng nôi.	healthcare_center_search
Cho tôi xin địa chỉ viện Bệnh viện Chấn thương Chỉnh hình hẵng. Người lớn tuổi khám BHYT ở đó thủ tục có rườm rà không nhé?	healthcare_center_search
Cho tôi xin địa chỉ viện Bệnh viện Đa Khoa Tỉnh hẵng. Người lớn tuổi khám BHYT ở đó thủ tục có rườm rà không nhé?	healthcare_center_search
Tôi muốn đăng ký khám ở Phòng khám tư thì có cần người nhà đi cùng không phỏng? Giời ạ, mắt kém tay run đi một mình cũng lo.	healthcare_center_search
Tôi muốn đăng ký khám ở Trạm y tế xã thì có cần người nhà đi cùng không phỏng? Giời ạ, mắt kém tay run đi một mình cũng lo.	healthcare_center_search
Cậu xem giúp tôi quanh đường Trần Hưng Đạo có bác sĩ nào giỏi chuyên môn mẫn cán với bệnh nhân không hẵng?	healthcare_center_search
Cậu xem giúp tôi quanh đường Nguyễn Trãi có bác sĩ nào giỏi chuyên môn mẫn cán với bệnh nhân không hẵng?	healthcare_center_search
Đi taxi từ cầu Sài Gòn đến Bệnh viện Chấn thương Chỉnh hình mất tầm bao nhiêu tiền phỏng cậu?	healthcare_center_search
Đi taxi từ vòng xoay Lăng Cha Cả đến Bệnh viện Đa Khoa Tỉnh mất tầm bao nhiêu tiền phỏng cậu?	healthcare_center_search
Tráng ấm chè mạn ngồi nói chuyện giời, cho tôi hỏi nấu bún riêu chuẩn vị Bắc thì phải nêm nếm thế nào hẵng?	other
Tráng ấm chè mạn ngồi nói chuyện giời, cho tôi hỏi nấu thịt kho tàu chuẩn vị Bắc thì phải nêm nếm thế nào hẵng?	other
Giời ạ, cái tivi nhà tôi lại lỗi màn hình xanh rồi. Ở đây có cậu thợ nào mẫn cán đến sửa giúp tôi được không nhé?	other
Giời ạ, cái điều hòa nhà tôi lại treo logo rồi. Ở đây có cậu thợ nào mẫn cán đến sửa giúp tôi được không nhé?	other
Ông bạn già khuyên tôi mua vàng 9999 để dành. Theo cậu thì thời điểm này có hợp lý không phỏng?	other
Ông bạn già khuyên tôi mua đô la để dành. Theo cậu thì thời điểm này có hợp lý không phỏng?	other
Tôi muốn học cách nấu canh mướp cho bữa cỗ gia đình. Nêm gia vị thế nào cho thanh đạm hẵng?	other
Tôi muốn học cách nấu bún chả cho bữa cỗ gia đình. Nêm gia vị thế nào cho thanh đạm hẵng?	other
Có cậu nào biết sửa lỗi hao pin của máy tính không? Tôi loay hoay cả buổi sáng mà giời ạ bực cả mình.	other
Có cậu nào biết sửa lỗi nóng máy của điện thoại không? Tôi loay hoay cả buổi sáng mà giời ạ bực cả mình.	other
Giá cổ phiếu hôm nay thế nào rồi phỏng? Thầy nó nhà tôi đang muốn bán ra.	other
Giá vàng 9999 hôm nay thế nào rồi phỏng? Thầy nó nhà tôi đang muốn bán ra.	other
Tôi đang đọc dở quyển sách, mà chữ nhỏ quá giời ạ. Có chỗ nào bán kính lão tốt không nhé?	other
Nấu bánh xèo thì phải chọn nguyên liệu thế nào hẵng cậu?	other
Nấu bánh mì thịt thì phải chọn nguyên liệu thế nào hẵng cậu?	other
Bác sĩ ơi, tui bị đau buốt chân răng kinh niên, mún xỉu ngang. Dùng thuốc hạ sốt có ổn áp kh bsi?	healthcare_consultant
Trời đất ơi, cứ hễ 1h là tui bị chảy máu cam, sợ toang quá. Uống thuốc nam có đỡ kh bác?	healthcare_consultant
Omg, tui bị tức ngực khó thở, nhịp tim đập nhanh như đánh trống, có phải sắp lên thớt kh bsi?	healthcare_consultant
Bsi ơi, tui bị rụng tóc từng mảng, mún trầm cảm lun. Uống vitamin C có cải thiện đc chút nào kh ạ?	healthcare_consultant
Tui bị ợ chua liên tục, khó chịu vãi, uống thuốc dạ dày chữ Y có êm kh bác sĩ?	healthcare_consultant
Bác sĩ ơi, cái họng tui bị ngứa rát cổ họng kinh khủng, nốc siro ho có ăn thua kh?	healthcare_consultant
Khổ thân tui, sáng dậy thấy ù tai, chóng mặt lảo đảo. Uống nước sâm có đỡ kh bồ?	healthcare_consultant
Zì zậy trời, chân tui bị sưng tấy ngón chân, đi lại kh nổi, uống thuốc bắc có giảm đau kh bác?	healthcare_consultant
Bác sĩ ơi, tui bị hoa mắt chóng mặt thường xuyên, sợ bị toang quá. Có bài thuốc bôi ngoài da nào kh ạ?	healthcare_consultant
Ét ô ét, tui bị lạnh toát chân tay giữa mùa hè, kỳ ghê. Có nên dùng trà gừng kh bsi?	healthcare_consultant
Cứu pé với, tui bị mất ngủ trắng đêm, mắt thâm như gấu trúc. Uống thuốc an thần có trụ nổi kh bồ?	healthcare_consultant
Đỉnh chóp chưa, tự dưng đau nửa đầu nhức bưng bưng, chắc do stress quá. Uống thuốc hạ sốt có ổn kh bsi?	healthcare_consultant
Cho hỏi Bệnh viện Da liễu có khám ngoài giờ kh, đi từ quận Gò Vấp ra đó xa kh nhỉ?	healthcare_center_search
Mng ơi, kím phòng khám hô hấp ở quận Hoàn Kiếm mún trầm cảm lun. Ai bít chỗ nào xịn mlem chỉ tui vs!	healthcare_center_search
Bồ nào bít đường từ chợ Bến Thành tới Bệnh viện Mắt nhanh nhất kh, chỉ ngi này zới, gấp quá rùi omg!	healthcare_center_search
Sáng mai tui định qua Bệnh viện Phụ Sản khám, chỗ đó chất lượng mlem mlem kh ạ?	healthcare_center_search
Cho hỏi chi phí khám ở Trung tâm y tế dự phòng có đắt kh mng, sợ viêm màng túi là toang nha.	healthcare_center_search
Bắt chuồn chuồn quá, tui mún đưa bạn tui đi Bệnh viện Chấn thương Chỉnh hình gấp mà kh bít đường từ khu công nghiệp, cứu zới!	healthcare_center_search
Mng ơi, mún khám cơ xương khớp ở BV Chợ Rẫy thì nên book lịch trc kh, sợ lên thớt phải chờ lâu toang lắm.	healthcare_center_search
Khám hô hấp ở quanh quốc lộ 1A chỗ nào đỉnh chóp nhất zạ anh em?	healthcare_center_search
Cho hỏi Bệnh viện Nhi Đồng có nhận khám bảo hiểm y tế kh, đi đường nào từ quận Bình Chánh tiện nhất?	healthcare_center_search
Bồ nào bít đường từ quận 7 tới Viện Tim nhanh nhất kh, chỉ ngi này zới, gấp quá rùi omg!	healthcare_center_search
Sáng mai tui định qua Bệnh viện K khám, chỗ đó chất lượng mlem mlem kh ạ?	healthcare_center_search
Cho hỏi chi phí khám ở Bệnh viện Y Học Cổ Truyền có đắt kh mng, sợ viêm màng túi là toang nha.	healthcare_center_search
Trời ơi hóng tin thị trường vàng 9999 đỉnh chóp lun, có bồ nào bít cặn kẽ kh tóm tắt tui zới!	other
Cách nấu bún riêu sao cho ngon mlem mlem zạ mng, tui làm toàn bị fail toang quá.	other
Đang cày rank thì bị lỗi màn hình xanh, cay ngang, mún toang cái máy ln á zì zậy trời.	other
Đang cày rank thì bị rớt mạng wifi, cay ngang, mún toang cái máy ln á zì zậy trời.	other
Đang cày rank thì bị treo logo, cay ngang, mún toang cái máy ln á zì zậy trời.	other
Đang cày rank thì bị hao pin, cay ngang, mún toang cái máy ln á zì zậy trời.	other
Đang cày rank thì bị nóng máy, cay ngang, mún toang cái máy ln á zì zậy trời.	other
Ngi ta đồn dạo này giá đô la lên đỉnh chóp, có nên đu đỉnh kh 500 anh em?	other
Ngi ta đồn dạo này giá cổ phiếu lên đỉnh chóp, có nên đu đỉnh kh 500 anh em?	other
Ngi ta đồn dạo này giá đất nền lên đỉnh chóp, có nên đu đỉnh kh 500 anh em?	other
Ngi ta đồn dạo này giá sổ tiết kiệm lên đỉnh chóp, có nên đu đỉnh kh 500 anh em?	other
Ngi ta đồn dạo này giá bitcoin lên đỉnh chóp, có nên đu đỉnh kh 500 anh em?	other
Cách nấu thịt kho tàu sao cho ngon mlem mlem zạ mng, tui làm toàn bị fail toang quá.	other
Cách nấu canh chua cá lóc sao cho ngon mlem mlem zạ mng, tui làm toàn bị fail toang quá.	other
Cách nấu bún chả sao cho ngon mlem mlem zạ mng, tui làm toàn bị fail toang quá.	other
Cách nấu nem rán sao cho ngon mlem mlem zạ mng, tui làm toàn bị fail toang quá.	other
Giời hanh heo thế này tôi lại bị đau nửa đầu nhức bưng bưng. Thầy nó nhà tôi bảo phải uống thuốc nam phỏng? Có đáng ngại lắm không hẵng?	healthcare_consultant
Giời hanh heo thế này tôi lại bị đau quặn dạ dày. Thầy nó nhà tôi bảo phải uống thuốc bắc phỏng? Có đáng ngại lắm không hẵng?	healthcare_consultant
